participant_id,session_number,age,gender,gaming_hours_per_week,input_device,vision_correction,wearing_correction_now,dominant_hand,operating_hand,using_dominant_hand,motor_impairment,fatigue_level,ts,trial_number,trial_in_block,block_number,block_order,block_trial_count,block,trial,modality,ui_mode,pressure,aging,ID,index_of_difficulty_nominal,A,target_distance_A,W,target_x,target_y,target_center_x,target_center_y,endpoint_x,endpoint_y,endpoint_error_px,projected_error_px,rt_ms,correct,err_type,hover_ms,confirm_type,pupil_z_med,adaptation_triggered,target_reentry_count,verification_time_ms,pixels_per_mm,pixels_per_degree,screen_width,screen_height,window_width,window_height,device_pixel_ratio,zoom_level,zoom_pct,is_fullscreen,fullscreen,viewport_w,viewport_h,focus_blur_count,tab_hidden_ms,user_agent,browser,dpi,practice,avg_fps,tlx_mental,tlx_physical,tlx_temporal,tlx_performance,tlx_effort,tlx_frustration,debrief_q1_adaptation_noticed,debrief_q2_strategy_changed,debrief_timestamp
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,781241.299999997,1,1,1,HaS_P0,10,1,1,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,847.4873734152916,697.4873734152916,1529.484375,996.484375,,,,,6011.70000000298,,timeout,,,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,29.992501874531367,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,788307.299999997,1,2,1,HaS_P0,10,1,2,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,352.5126265847083,202.5126265847084,1034.5,501.5,1048.0,521.0,23.717082451262844,-23.334523779156065,2429.20000000298,,miss,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.548216644574765,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,798244.1999999881,1,3,1,HaS_P0,10,1,3,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,250.0,450.00000000000006,932.0,749.0,926.0,739.0,11.6619037896906,5.942430598798871,1285.0999999940395,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,31.45148608279111,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,800485.1999999881,1,4,1,HaS_P0,10,1,4,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,599.9999999999999,100.0,1282.0,399.0,1280.0,399.0,2.0,-0.0114940630537695,1216.8999999910593,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.80509532905219,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,803613.5,1,5,1,HaS_P0,10,1,5,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,847.4873734152916,202.5126265847083,1529.484375,501.5,1535.0,506.0,7.118435160948296,0.7751376836600041,1969.800000011921,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.63725490186754,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,806181.8999999911,1,6,1,HaS_P0,10,1,6,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,600.0,800.0,1282.0,1099.0,1284.0,1085.0,14.142135623730953,-13.98841057112481,1323.2000000029802,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,31.36714864982554,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,808645.599999994,1,7,1,HaS_P0,10,1,7,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,352.5126265847084,697.4873734152916,1034.5,996.484375,1047.0,985.0,16.97471263793956,-16.95318418948819,1333.7000000029802,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.99954634824193,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,811689.599999994,1,8,1,HaS_P0,10,1,8,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,950.0,450.0,1632.0,749.0,1635.0,756.0,7.615773105863909,3.0397236618813053,1539.5,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.957713081219698,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,814075.8999999911,1,9,1,HaS_P0,10,1,9,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,847.4873734152916,697.4873734152916,1529.484375,996.484375,1520.0,987.0,13.412931755632323,-13.412931755632322,1217.2999999970198,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,31.389393689234343,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,816733.0,1,10,1,HaS_P0,10,1,10,hand,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,352.5126265847083,202.5126265847084,1034.5,501.5,1043.0,488.0,15.953056133543816,3.535533905932737,1208.1000000089407,True,,,click,,False,0.0,,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,31.454560911411836,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,821827.299999997,1,1,1,HaS_P0,10,1,1,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,352.5126265847083,202.5126265847084,1034.5,501.5,1044.7561782616413,510.3073690110257,13.518836541320342,-13.479963549973103,2104.79999999702,True,,,space,,False,1.0,1323.1000000089407,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.198446936971525,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,824227.3999999911,1,2,1,HaS_P0,10,1,2,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,250.0,450.00000000000006,932.0,749.0,937.6808514136648,748.0006461442333,5.768082949574657,-5.686500916370727,1284.5,True,,,space,,False,2.0,292.3999999910593,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.2355187779202,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,826881.099999994,1,3,1,HaS_P0,10,1,3,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,599.9999999999999,100.0,1282.0,399.0,1274.8593017574435,369.22886002901873,30.61552460048672,29.72961050286414,1228.2999999970198,,slip,,space,,False,4.0,311.59999999403954,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.420126613574496,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,829420.6999999881,1,4,1,HaS_P0,10,1,4,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,352.5126265847084,697.4873734152916,1034.5,996.484375,1044.20054852239,1001.5506893274876,10.943865062223136,-3.1927441695249614,1075.699999988079,True,,,space,,False,2.0,219.19999998807907,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.24003023994507,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,832396.099999994,1,5,1,HaS_P0,10,1,5,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,600.0,800.0,1282.0,1099.0,1277.5482536282643,1112.7666183955307,14.468511596098145,13.74110258144024,1324.2999999970198,True,,,space,,False,1.0,260.0,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.053170994768,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,835264.3999999911,1,6,1,HaS_P0,10,1,6,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,847.4873734152916,202.5126265847083,1529.484375,501.5,1532.1263074436993,495.5299970415483,6.528456353610143,6.070418370610657,1638.7999999970198,True,,,space,,False,1.0,661.5999999940395,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.48590804460328,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,838060.299999997,1,7,1,HaS_P0,10,1,7,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,847.4873734152916,697.4873734152916,1529.484375,996.484375,1530.632410934727,992.323065611692,4.316767579178214,-2.130706092596497,1280.2000000029802,True,,,space,,False,2.0,356.70000000298023,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.29819805446477,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,841049.8999999911,1,8,1,HaS_P0,10,1,8,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,950.0,450.0,1632.0,749.0,1629.0562728724408,747.980148702906,3.1153853806089966,-2.949474128564067,1224.7000000029802,True,,,space,,False,4.0,515.7999999970198,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.61393347652349,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,846451.5,1,9,1,HaS_P0,10,1,9,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,352.5126265847083,202.5126265847084,1034.5,501.5,1027.594229339791,511.3626745756575,12.040017366961116,-2.0908468099306026,3942.300000011921,True,,,space,,False,3.0,2115.300000011921,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.05909924602078,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,849428.5,1,10,1,HaS_P0,10,1,10,gaze,static,1,False,3.4594316186372973,3.4594316186372973,400,400,40,250.0,450.00000000000006,932.0,749.0,934.8610356393996,734.4556758099991,14.823052690784063,-2.94457508099292,1512.300000011921,True,,,space,,False,2.0,694.2000000029802,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,True,30.292830696735106,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,867484.599999994,1,1,1,GaA_P0,27,1,1,gaze,adaptive,1,False,4.954196310386875,4.954196310386875,600,600,20,352.5126265847083,202.5126265847084,1034.5,501.5,1035.6703488464052,491.8678189055329,9.70302164580146,5.983418963867584,1655.4000000059605,True,,,space,,False,4.0,716.7999999970198,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.50268423615733,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,871098.0,2,2,1,GaA_P0,27,1,2,gaze,adaptive,1,False,4.954196310386875,4.954196310386875,600,600,20,950.0,450.0,1632.0,749.0,1639.688898326886,749.9129735727358,7.742911482491785,7.69396148543145,1960.9000000059605,,slip,,space,,False,3.0,464.70000000298023,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.067392431311557,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,874636.099999994,3,3,1,GaA_P0,27,1,3,gaze,adaptive,1,False,4.954196310386875,4.954196310386875,600,600,20,352.5126265847084,697.4873734152916,1034.5,996.484375,1041.2640176034474,1004.606412182408,10.569740873463497,1.044960244089162,1834.9000000059605,,slip,,space,,False,3.0,966.0,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,29.95839112343967,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,879002.8999999911,4,4,1,GaA_P0,27,1,4,gaze,adaptive,1,False,3.4594316186372973,3.4594316186372973,400,400,40,847.4873734152916,697.4873734152916,1529.484375,996.484375,1521.6486073198728,998.012380736416,7.983361238691777,-4.460261244508686,2690.20000000298,True,,,space,,False,2.0,700.5,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.13504966712654,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,883314.1999999881,5,5,1,GaA_P0,27,1,5,gaze,adaptive,1,False,4.954196310386875,4.954196310386875,600,600,20,847.4873734152916,202.5126265847083,1529.484375,501.5,1525.1973970434103,501.36354452362207,4.289149111107868,-2.9599442342527675,2120.29999999702,True,,,space,,False,1.0,413.699999988079,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.346135609293505,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,885958.299999997,6,6,1,GaA_P0,27,1,6,gaze,adaptive,1,False,3.4594316186372973,3.4594316186372973,400,400,40,950.0,450.0,1632.0,749.0,1614.9773893866904,753.3367354259699,17.566346980724855,-16.99769570453399,1215.2999999970198,True,,,space,,False,1.0,387.79999999701977,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.16591251907969,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,889267.8999999911,7,7,1,GaA_P0,27,1,7,gaze,adaptive,1,False,4.954196310386875,4.954196310386875,600,600,20,847.4873734152916,202.5126265847083,1529.484375,501.5,1522.8234202785536,507.80121384727687,9.16916646976554,-9.167387893344586,1902.3999999910593,True,,,space,,False,2.0,234.5,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.517185994023027,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,892123.8999999911,8,8,1,GaA_P0,27,1,8,gaze,adaptive,1,False,3.4594316186372973,3.4594316186372973,400,400,40,250.0,450.00000000000006,932.0,749.0,935.4808316905368,744.9101721243971,5.370556890109482,-3.504278576701754,1502.3999999910593,True,,,space,,False,2.0,319.5,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.382823577193363,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,894829.599999994,9,9,1,GaA_P0,27,1,9,gaze,adaptive,1,False,1.807354922057604,1.807354922057604,200,200,80,800.0,450.0,1482.0,749.0,1441.240589949325,747.8400908245799,40.77591074365185,-40.768896069518696,1265.0,True,,,space,,False,1.0,560.7000000029802,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.684754521816135,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,897896.5,10,10,1,GaA_P0,27,1,10,gaze,adaptive,1,False,1.807354922057604,1.807354922057604,200,200,80,600.0,250.0,1282.0,549.0,1290.2554141933022,566.0278169548357,18.923488413882986,-16.943564575349814,1646.300000011921,True,,,space,,False,2.0,792.9000000059605,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.24317985456149,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,900809.3999999912,11,11,1,GaA_P0,27,1,11,gaze,adaptive,1,False,3.4594316186372973,3.4594316186372973,400,400,40,950.0,450.0,1632.0,749.0,1626.0182999826666,736.5930417983504,13.773646826997052,-6.052096408723794,1402.2000000029802,True,,,space,,False,3.0,604.3999999910593,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.081650193638875,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,903826.299999997,12,12,1,GaA_P0,27,1,12,gaze,adaptive,1,False,3.4594316186372973,3.4594316186372973,400,400,40,600.0,800.0,1282.0,1099.0,1281.4238215359255,1101.0244903781995,2.1048854871195632,2.0211840121897007,1645.1000000089407,True,,,space,,False,2.0,590.5,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.172413793103445,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,906709.199999988,13,13,1,GaA_P0,27,1,13,gaze,adaptive,1,False,4.954196310386875,4.954196310386875,600,600,20,847.4873734152916,697.4873734152916,1529.484375,996.484375,1535.6489753374394,1003.820700064671,9.582482077983649,9.546595904125976,1559.3999999910593,,slip,,space,,False,3.0,772.6999999880791,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.258160046410985,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,910076.199999988,14,14,1,GaA_P0,27,1,14,gaze,adaptive,1,False,3.4594316186372973,3.4594316186372973,400,400,40,847.4873734152916,202.5126265847083,1529.484375,501.5,1523.9524493782264,501.69813867449943,5.5354728812602,-4.081994211771322,1962.5,True,,,space,,False,1.0,275.59999999403954,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.15743201790035,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,912293.8999999912,15,15,1,GaA_P0,27,1,15,gaze,adaptive,1,False,1.807354922057604,1.807354922057604,200,200,80,458.5786437626905,591.4213562373095,1140.578125,890.40625,1154.174704700654,896.5090886059578,14.903409630235847,-5.102134087007574,984.7000000029802,True,,,space,,False,1.0,223.29999999701977,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.2777197745774,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
P007,1,27,male,2,mouse,glasses,True,right,right,True,False,2,915153.099999994,16,16,1,GaA_P0,27,1,16,gaze,adaptive,1,False,4.954196310386875,4.954196310386875,600,600,20,847.4873734152916,697.4873734152916,1529.484375,996.484375,1506.0787962838965,999.066761267888,23.547607816342897,-14.72422058608571,1343.2999999970198,,slip,,space,,False,4.0,582.4000000059605,5.642523364485982,59.09436701165253,2560,1440,3840,2160,1,100,100,True,True,3840,2160,0.0,0.0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",Chrome,1,False,30.134096730315193,50.0,56.0,60.0,50.0,61.0,75.0,No,easy targets made me faster.,2025-12-07T19:01:33.661Z
